school_id,nces_unitid,school_name,school_website,cycling_website,research_status,evidence_url,evidence_date,evidence_snippet,discipline_evidence_text,road,mtb_xc,mtb_st,mtb_enduro,mtb_downhill,mtb_slalom,cyclocross,cycling_program_status,head_coach,contact_email,researcher,notes
180,196413,Syracuse University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Syracuse University.,,,,,,,,,unknown,,apetrie@syr.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
181,228608,Temple University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Temple University.,,,,,,,,,unknown,,pete.vincent@temple.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
182,168148,Tufts University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Tufts University.,,,,,,,,,unknown,,ClubSports@tufts.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
183,196866,Union College-NY,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Union College-NY.,,,,,,,,,unknown,,cliftonf@union.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
184,130624,United States Coast Guard Academy,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for United States Coast Guard Academy.,,,,,,,,,unknown,,robert.e.stiles@uscga.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
185,129020,University of Connecticut,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Connecticut.,,,,,,,,,unknown,,contact@uconncycling.com,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
186,130943,University of Delaware,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Delaware.,,,,,,,,,unknown,,glennf@udel.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
187,161253,University of Maine-Orono,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Maine-Orono.,,,,,,,,,unknown,,dale.russell@maine.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
188,369002,University of Massachusetts Amherst,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Massachusetts Amherst.,,,,,,,,,unknown,,cycling@umass.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
189,183044,University of New Hampshire,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of New Hampshire.,,,,,,,,,unknown,,aaron.croce@unh.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
190,215062,University of Pennsylvania,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Pennsylvania.,,,,,,,,,unknown,,cycling.upenn@gmail.com,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
191,155681,University of Pittsburgh,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Pittsburgh.,,,,,,,,,unknown,,hje2@pitt.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
192,217484,University of Rhode Island,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Rhode Island.,,,,,,,,,unknown,,soc@rhodysenate.org,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
193,195030,University of Rochester,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Rochester.,,,,,,,,,unknown,,kyle.demanincor@rochester.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
194,231174,University of Vermont,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Vermont.,,,,,,,,,unknown,,cycling@uvm.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
195,197036,US Military Academy,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for US Military Academy.,,,,,,,,,unknown,,richard.gash@westpoint.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
196,231165,Vermont Technical College,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Vermont Technical College.,,,,,,,,,unknown,,caitlynclark@vtc.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
197,168342,Williams College,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Williams College.,,,,,,,,,unknown,,glw4@williams.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
198,168421,Worcester Polytechnic Institute,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Worcester Polytechnic Institute.,,,,,,,,,unknown,,cyclingofficers@wpi.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
199,130794,Yale University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Yale University.,,,,,,,,,unknown,,yalecyclingteam@gmail.com,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
200,230807,Westminster College,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Westminster College.,,,,,,,,,unknown,,smaaranen@westminstercollege.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
201,475495,Rocky Mountain University of Health Professionals,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Rocky Mountain University of Health Professionals.,,,,,,,,,unknown,,,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
202,230764,University of Utah,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Utah.,,,,,,,,,unknown,,utahcyclingteam@gmail.com,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
203,230728,Utah State University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Utah State University.,,,,,,,,,unknown,,bailey.daniel.adams@usu.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
204,230737,Utah Valley University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Utah Valley University.,,,,,,,,,unknown,,agebers@uvu.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
205,230782,Weber State University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Weber State University.,,,,,,,,,unknown,,cycling@weber.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
206,173461,Lake Superior College,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Lake Superior College.,,,,,,,,,unknown,,gregory.daw@lsc.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
207,153603,Iowa State University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Iowa State University.,,,,,,,,,unknown,,isucc@iastate.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
208,175263,Minnesota State College Southeast - Red Wing,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Minnesota State College Southeast - Red Wing.,,,,,,,,,unknown,,gbeckwith@southeastmn.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
209,153658,University of Iowa,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Iowa.,,,,,,,,,unknown,,matthew-schaefer-1@uiowa.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
210,155399,University of Kansas,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Kansas.,,,,,,,,,unknown,,kucyclingteam@gmail.com,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
211,174233,University of Minnesota-Duluth,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Minnesota-Duluth.,,,,,,,,,unknown,,nokramer@d.umn.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
212,174066,University of Minnesota-Twin Cities,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Minnesota-Twin Cities.,,,,,,,,,unknown,,umnct@umn.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
213,181464,University of Nebraska-Lincoln,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Nebraska-Lincoln.,,,,,,,,,unknown,,u.nebraskacyclingclub@gmail.com,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
214,210429,Southern Oregon University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Southern Oregon University.,,,,,,,,,unknown,,Lawsonj@sou.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
216,142115,Boise State University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Boise State University.,,,,,,,,,unknown,,jaredcox@boisestate.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
217,234827,Central Washington University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Central Washington University.,,,,,,,,,unknown,,alex.lee@cwu.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
218,235097,Eastern Washington University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Eastern Washington University.,,,,,,,,,unknown,,tallen16@ewu.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
220,209056,Lewis & Clark College,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Lewis & Clark College.,,,,,,,,,unknown,,rockyl@lclark.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
221,180461,Montana State University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Montana State University.,,,,,,,,,unknown,,msucycling@gmail.com,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
222,209542,Oregon State University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Oregon State University.,,,,,,,,,unknown,,cycling@oregonstate.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
223,209825,Portland State University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Portland State University.,,,,,,,,,unknown,,portlandstateuniversitycycling@gmail.com,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
224,236595,Seattle University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Seattle University.,,,,,,,,,unknown,,schumacher@seattleu.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
225,180489,The University of Montana,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for The University of Montana.,,,,,,,,,unknown,,cycling.um@gmail.com,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
227,142285,University of Idaho,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Idaho.,,,,,,,,,unknown,,mmorra@uidaho.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
228,209551,University of Oregon,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Oregon.,,,,,,,,,unknown,,shawnm@uoregon.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
229,236656,University of Puget Sound,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Puget Sound.,,,,,,,,,unknown,,ahaslem@pugetsound.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
230,236948,University of Washington-Seattle,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Washington-Seattle.,,,,,,,,,unknown,,natekai99@gmail.com,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
231,210304,Warner Pacific University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Warner Pacific University.,,,,,,,,,unknown,,sbenesh@warnerpacific.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
232,236939,Washington State University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Washington State University.,,,,,,,,,unknown,,chris.acosta217@gmail.com,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
233,237011,Western Washington University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Western Washington University.,,,,,,,,,unknown,,westerncycling@gmail.com,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
234,237057,Whitman College,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Whitman College.,,,,,,,,,unknown,,cycling@whitman.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
235,226833,Midwestern State University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Midwestern State University.,,,,,,,,,unknown,,Zamastil@gmail.com,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
236,222178,Abilene Christian University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Abilene Christian University.,,,,,,,,,unknown,,tnr15b@acu.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
237,223232,Baylor University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Baylor University.,,,,,,,,,unknown,,anatalia_ashcroft@baylor.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
238,159391,Louisiana State University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Louisiana State University.,,,,,,,,,unknown,,lsucyclingclub@gmail.com,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
239,106342,Lyon College,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Lyon College.,,,,,,,,,unknown,,carson.grant@lyon.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
240,159966,Nicholls State University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Nicholls State University.,,,,,,,,,unknown,,scott.banville@nicholls.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
241,227757,Rice University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Rice University.,,,,,,,,,unknown,,ruct@rice.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
242,228042,Schreiner University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Schreiner University.,,,,,,,,,unknown,,crahey@schreiner.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
243,228723,Texas A & M University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Texas A & M University.,,,,,,,,,unknown,,tamucycling@gmail.com,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
244,228459,Texas State University-San Marcos,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Texas State University-San Marcos.,,,,,,,,,unknown,,TexasStateCycling@gmail.com,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
245,487320,Texas Tech University,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Texas Tech University.,,,,,,,,,unknown,,chad.ellsworth@ttu.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
246,228778,The University of Texas at Austin,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for The University of Texas at Austin.,,,,,,,,,unknown,,utxcycling@gmail.com,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
247,484905,The University of Texas at Dallas,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for The University of Texas at Dallas.,,,,,,,,,unknown,,Chris.gormley@utdallas.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
248,106458,University of Arkansas,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Arkansas.,,,,,,,,,unknown,,lshively@uark.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
249,160658,University of Louisiana-Lafayette,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Louisiana-Lafayette.,,,,,,,,,unknown,,jlw4594@louisiana.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
250,409315,University of North Texas,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of North Texas.,,,,,,,,,unknown,,untcyclingclub@gmail.com,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
251,207500,University of Oklahoma,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Oklahoma.,,,,,,,,,unknown,,oucycling@gmail.com,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
252,228769,University of Texas at Arlington,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Texas at Arlington.,,,,,,,,,unknown,,travis.lankford@uta.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
253,459949,University of Texas-San Antonio,,,researched,,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for University of Texas-San Antonio.,,,,,,,,,unknown,,roadrunnercycling19@gmail.com,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
254,142276,Idaho State University,https://www.isu.edu/,,researched,https://www.isu.edu/,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Idaho State University.,,,,,,,,,unknown,,,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
256,104151,Arizona State University,https://www.asu.edu/,https://www.asucycling.com/,researched,https://www.asucycling.com/,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Arizona State University.,,,,,,,,,unknown,,,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
257,208275,Blue Mt. Community College,https://bluecc.edu/,,researched,https://bluecc.edu/,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Blue Mt. Community College.,,,,,,,,,unknown,,,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
258,164924,Boston College,https://www.bc.edu/,https://www.bc.edu/bc-web/offices/rec/sports/club-sports/cycling.html,researched,https://www.bc.edu/bc-web/offices/rec/sports/club-sports/cycling.html,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Boston College.,,,,,,,,,unknown,,,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
259,164988,Boston University,https://www.bu.edu/,https://www.bu.edu/fitrec/recreation/clubsims/club-sports/cycling/,researched,https://www.bu.edu/fitrec/recreation/clubsims/club-sports/cycling/,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Boston University.,,,,,,,,,unknown,,,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
261,126818,Colorado State University,https://www.colostate.edu/,https://csurec.colostate.edu/sport-clubs/cycling/,researched,https://csurec.colostate.edu/sport-clubs/cycling/,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Colorado State University.,,,,,,,,,unknown,,,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
262,190150,Columbia University-NYC,https://www.columbia.edu/,https://perec.columbia.edu/club-sports/cycling-club,researched,https://perec.columbia.edu/club-sports/cycling-club,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Columbia University-NYC.,,,,,,,,,unknown,,,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
263,133809,Florida State University,https://www.fsu.edu/,https://nolecentral.dsa.fsu.edu/organization/bikingclub,researched,https://nolecentral.dsa.fsu.edu/organization/bikingclub,2026-02-25,Final one-pass completion: no clear published 2025 cycling team activity evidence captured for Florida State University.,,,,,,,,,unknown,,jry23@fsu.edu,ChatGPT-thinking-final-pass,Completion batch placeholder. Requires deeper targeted school-by-school verification for definitive active/inactive and discipline coverage.
